word_probability.txt:
0.11492820618769692 0.11381772635710966 0.1514465291049016 0.3082211016992924 0.31158643665099944
equin 1.2314664302251121e-05 1.2419891698544389e-05 9.631220564582149e-06 1.9904557646087013e-05 4.925040877839286e-06
non-strateg 1.2314664302251121e-05 1.2419891698544389e-05 9.631220564582149e-06 9.952278823043507e-06 1.4775122633517858e-05
novatron 1.2314664302251121e-05 1.2419891698544389e-05 9.631220564582149e-06 1.9904557646087013e-05 4.925040877839286e-06
comtec 1.2314664302251121e-05 1.2419891698544389e-05 9.631220564582149e-06 1.9904557646087013e-05 4.925040877839286e-06
careercom 1.2314664302251121e-05 1.2419891698544389e-05 9.631220564582149e-06 1.9904557646087013e-05 4.925040877839286e-06
proprietari 1.2314664302251121e-05 1.2419891698544389e-05 9.631220564582149e-06 1.492841823456526e-05 9.850081755678572e-06
d'or 1.2314664302251121e-05 1.2419891698544389e-05 9.631220564582149e-06 1.9904557646087013e-05 4.925040877839286e-06
chocol 1.2314664302251121e-05 1.2419891698544389e-05 9.631220564582149e-06 9.952278823043507e-06 1.4775122633517858e-05
autopart 1.2314664302251121e-05 1.2419891698544389e-05 9.631220564582149e-06 1.9904557646087013e-05 4.925040877839286e-06
kkk 1.2314664302251121e-05 1.2419891698544389e-05 9.631220564582149e-06 1.9904557646087013e-05 4.925040877839286e-06
tru 1.2314664302251121e-05 1.2419891698544389e-05 9.631220564582149e-06 1.9904557646087013e-05 4.925040877839286e-06
wire 1.2314664302251121e-05 1.2419891698544389e-05 9.631220564582149e-06 1.9904557646087013e-05 4.925040877839286e-06
jacz.z 1.2314664302251121e-05 1.2419891698544389e-05 9.631220564582149e-06 9.952278823043507e-06 1.4775122633517858e-05
gec 1.2314664302251121e-05 1.2419891698544389e-05 9.631220564582149e-06 1.492841823456526e-05 9.850081755678572e-06
hine 1.2314664302251121e-05 1.2419891698544389e-05 9.631220564582149e-06 1.9904557646087013e-05 4.925040877839286e-06
szynkarski 1.2314664302251121e-05 1.2419891698544389e-05 9.631220564582149e-06 1.9904557646087013e-05 4.925040877839286e-06
gat 1.2314664302251121e-05 1.2419891698544389e-05 9.631220564582149e-06 9.952278823043507e-06 1.4775122633517858e-05
twt 1.2314664302251121e-05 1.2419891698544389e-05 9.631220564582149e-06 9.952278823043507e-06 1.4775122633517858e-05
shel 1.2314664302251121e-05 1.2419891698544389e-05 9.631220564582149e-06 9.952278823043507e-06 1.4775122633517858e-05
bakelit 1.2314664302251121e-05 1.2419891698544389e-05 9.631220564582149e-06 1.9904557646087013e-05 4.925040877839286e-06
laci 1.2314664302251121e-05 1.2419891698544389e-05 9.631220564582149e-06 1.9904557646087013e-05 4.925040877839286e-06
goldsil 1.2314664302251121e-05 1.2419891698544389e-05 9.631220564582149e-06 1.9904557646087013e-05 4.925040877839286e-06
oc 1.2314664302251121e-05 1.2419891698544389e-05 9.631220564582149e-06 1.492841823456526e-05 9.850081755678572e-06
vestar 1.2314664302251121e-05 1.2419891698544389e-05 9.631220564582149e-06 9.952278823043507e-06 1.4775122633517858e-05
anti-trust 1.2314664302251121e-05 1.2419891698544389e-05 9.631220564582149e-06 1.9904557646087013e-05 4.925040877839286e-06
declaratori 1.2314664302251121e-05 1.2419891698544389e-05 9.631220564582149e-06 1.9904557646087013e-05 4.925040877839286e-06
cormier 1.2314664302251121e-05 1.2419891698544389e-05 9.631220564582149e-06 1.9904557646087013e-05 4.925040877839286e-06
biotech 1.2314664302251121e-05 1.2419891698544389e-05 9.631220564582149e-06 1.492841823456526e-05 9.850081755678572e-06
mcalpin 1.2314664302251121e-05 1.2419891698544389e-05 9.631220564582149e-06 1.9904557646087013e-05 4.925040877839286e-06
cmin 1.2314664302251121e-05 1.2419891698544389e-05 9.631220564582149e-06 1.492841823456526e-05 9.850081755678572e-06
conant 1.2314664302251121e-05 1.2419891698544389e-05 9.631220564582149e-06 1.9904557646087013e-05 4.925040877839286e-06
searl 1.2314664302251121e-05 1.2419891698544389e-05 9.631220564582149e-06 1.9904557646087013e-05 4.925040877839286e-06
aac 1.2314664302251121e-05 1.2419891698544389e-05 9.631220564582149e-06 1.492841823456526e-05 9.850081755678572e-06
gd 1.2314664302251121e-05 1.2419891698544389e-05 9.631220564582149e-06 1.492841823456526e-05 9.850081755678572e-06
vendor 1.2314664302251121e-05 1.2419891698544389e-05 9.631220564582149e-06 1.492841823456526e-05 9.850081755678572e-06
gevaert 1.2314664302251121e-05 1.2419891698544389e-05 9.631220564582149e-06 1.492841823456526e-05 9.850081755678572e-06
subsidiary' 1.2314664302251121e-05 1.2419891698544389e-05 9.631220564582149e-06 9.952278823043507e-06 1.4775122633517858e-05
morton 1.2314664302251121e-05 1.2419891698544389e-05 9.631220564582149e-06 1.492841823456526e-05 9.850081755678572e-06
salzgitt 1.2314664302251121e-05 1.2419891698544389e-05 9.631220564582149e-06 1.9904557646087013e-05 4.925040877839286e-06
murren 1.2314664302251121e-05 1.2419891698544389e-05 9.631220564582149e-06 1.9904557646087013e-05 4.925040877839286e-06
promac 1.2314664302251121e-05 1.2419891698544389e-05 9.631220564582149e-06 1.9904557646087013e-05 4.925040877839286e-06
warranti 1.2314664302251121e-05 1.2419891698544389e-05 9.631220564582149e-06 1.492841823456526e-05 9.850081755678572e-06
ba 1.2314664302251121e-05 1.2419891698544389e-05 9.631220564582149e-06 9.952278823043507e-06 1.4775122633517858e-05
latter' 1.2314664302251121e-05 1.2419891698544389e-05 9.631220564582149e-06 1.492841823456526e-05 9.850081755678572e-06
pci 1.2314664302251121e-05 1.2419891698544389e-05 9.631220564582149e-06 9.952278823043507e-06 1.4775122633517858e-05
bli 1.2314664302251121e-05 1.2419891698544389e-05 9.631220564582149e-06 1.492841823456526e-05 9.850081755678572e-06
trump' 1.2314664302251121e-05 1.2419891698544389e-05 9.631220564582149e-06 1.492841823456526e-05 9.850081755678572e-06
almaden 1.2314664302251121e-05 1.2419891698544389e-05 9.631220564582149e-06 1.9904557646087013e-05 4.925040877839286e-06
sharon 1.2314664302251121e-05 1.2419891698544389e-05 9.631220564582149e-06 1.9904557646087013e-05 4.925040877839286e-06
ui 1.2314664302251121e-05 1.2419891698544389e-05 9.631220564582149e-06 1.492841823456526e-05 9.850081755678572e-06
hon 1.2314664302251121e-05 1.2419891698544389e-05 9.631220564582149e-06 1.492841823456526e-05 9.850081755678572e-06
pcri 1.2314664302251121e-05 1.2419891698544389e-05 9.631220564582149e-06 1.9904557646087013e-05 4.925040877839286e-06
fen 1.2314664302251121e-05 1.2419891698544389e-05 9.631220564582149e-06 9.952278823043507e-06 1.4775122633517858e-05
checkrobot 1.2314664302251121e-05 1.2419891698544389e-05 9.631220564582149e-06 1.9904557646087013e-05 4.925040877839286e-06
ommeren 1.2314664302251121e-05 1.2419891698544389e-05 9.631220564582149e-06 1.9904557646087013e-05 4.925040877839286e-06
whippani 1.2314664302251121e-05 1.2419891698544389e-05 9.631220564582149e-06 1.9904557646087013e-05 4.925040877839286e-06
reclam 1.2314664302251121e-05 1.2419891698544389e-05 9.631220564582149e-06 1.492841823456526e-05 9.850081755678572e-06
b.v 1.2314664302251121e-05 1.2419891698544389e-05 9.631220564582149e-06 1.492841823456526e-05 9.850081755678572e-06
roffman 1.2314664302251121e-05 1.2419891698544389e-05 9.631220564582149e-06 1.9904557646087013e-05 4.925040877839286e-06
landmark 1.2314664302251121e-05 1.2419891698544389e-05 9.631220564582149e-06 1.9904557646087013e-05 4.925040877839286e-06
fiber-opt 1.2314664302251121e-05 1.2419891698544389e-05 9.631220564582149e-06 1.9904557646087013e-05 4.925040877839286e-06
fletcher 1.2314664302251121e-05 1.2419891698544389e-05 9.631220564582149e-06 1.9904557646087013e-05 4.925040877839286e-06
nz 1.2314664302251121e-05 1.2419891698544389e-05 9.631220564582149e-06 1.9904557646087013e-05 4.925040877839286e-06
laserson 1.2314664302251121e-05 1.2419891698544389e-05 9.631220564582149e-06 1.492841823456526e-05 9.850081755678572e-06
spear 1.2314664302251121e-05 1.2419891698544389e-05 9.631220564582149e-06 1.9904557646087013e-05 4.925040877839286e-06
acst 1.2314664302251121e-05 1.2419891698544389e-05 9.631220564582149e-06 9.952278823043507e-06 1.4775122633517858e-05
comet 1.2314664302251121e-05 1.2419891698544389e-05 9.631220564582149e-06 9.952278823043507e-06 1.4775122633517858e-05
outset 1.2314664302251121e-05 1.2419891698544389e-05 9.631220564582149e-06 1.9904557646087013e-05 4.925040877839286e-06
esca 1.2314664302251121e-05 1.2419891698544389e-05 9.631220564582149e-06 1.9904557646087013e-05 4.925040877839286e-06
anixt 1.2314664302251121e-05 1.2419891698544389e-05 9.631220564582149e-06 1.9904557646087013e-05 4.925040877839286e-06
duffour 1.2314664302251121e-05 1.2419891698544389e-05 9.631220564582149e-06 1.9904557646087013e-05 4.925040877839286e-06
analytichem 1.2314664302251121e-05 1.2419891698544389e-05 9.631220564582149e-06 1.9904557646087013e-05 4.925040877839286e-06
pire 1.2314664302251121e-05 1.2419891698544389e-05 9.631220564582149e-06 1.9904557646087013e-05 4.925040877839286e-06
z 1.2314664302251121e-05 1.2419891698544389e-05 9.631220564582149e-06 9.952278823043507e-06 1.4775122633517858e-05
stevenson 1.2314664302251121e-05 1.2419891698544389e-05 9.631220564582149e-06 1.9904557646087013e-05 4.925040877839286e-06
casual 1.2314664302251121e-05 1.2419891698544389e-05 9.631220564582149e-06 1.492841823456526e-05 9.850081755678572e-06
dynalectron 1.2314664302251121e-05 1.2419891698544389e-05 9.631220564582149e-06 1.9904557646087013e-05 4.925040877839286e-06
cofab 1.2314664302251121e-05 1.2419891698544389e-05 9.631220564582149e-06 1.9904557646087013e-05 4.925040877839286e-06
hum 1.2314664302251121e-05 1.2419891698544389e-05 9.631220564582149e-06 9.952278823043507e-06 1.4775122633517858e-05
hi-port 1.2314664302251121e-05 1.2419891698544389e-05 9.631220564582149e-06 1.492841823456526e-05 9.850081755678572e-06
kebo 1.2314664302251121e-05 1.2419891698544389e-05 9.631220564582149e-06 1.9904557646087013e-05 4.925040877839286e-06
ffb 1.2314664302251121e-05 1.2419891698544389e-05 9.631220564582149e-06 9.952278823043507e-06 1.4775122633517858e-05
t.b 1.2314664302251121e-05 1.2419891698544389e-05 9.631220564582149e-06 1.9904557646087013e-05 4.925040877839286e-06
unilever' 1.2314664302251121e-05 1.2419891698544389e-05 9.631220564582149e-06 9.952278823043507e-06 1.4775122633517858e-05
chesebrough-pond 1.2314664302251121e-05 1.2419891698544389e-05 9.631220564582149e-06 9.952278823043507e-06 1.4775122633517858e-05
jcp 1.2314664302251121e-05 1.2419891698544389e-05 9.631220564582149e-06 9.952278823043507e-06 1.4775122633517858e-05
telcom 1.2314664302251121e-05 1.2419891698544389e-05 9.631220564582149e-06 1.9904557646087013e-05 4.925040877839286e-06
patrol 1.2314664302251121e-05 1.2419891698544389e-05 9.631220564582149e-06 1.9904557646087013e-05 4.925040877839286e-06
wallcov 1.2314664302251121e-05 1.2419891698544389e-05 9.631220564582149e-06 1.492841823456526e-05 9.850081755678572e-06
qed 1.2314664302251121e-05 1.2419891698544389e-05 9.631220564582149e-06 1.9904557646087013e-05 4.925040877839286e-06
powel 1.2314664302251121e-05 1.2419891698544389e-05 9.631220564582149e-06 1.9904557646087013e-05 4.925040877839286e-06
nokia 1.2314664302251121e-05 1.2419891698544389e-05 9.631220564582149e-06 1.9904557646087013e-05 4.925040877839286e-06
versatil 1.2314664302251121e-05 1.2419891698544389e-05 9.631220564582149e-06 1.9904557646087013e-05 4.925040877839286e-06
finalis 1.2314664302251121e-05 1.2419891698544389e-05 9.631220564582149e-06 1.492841823456526e-05 9.850081755678572e-06
flagship 1.2314664302251121e-05 1.2419891698544389e-05 9.631220564582149e-06 1.492841823456526e-05 9.850081755678572e-06
forstmann 1.2314664302251121e-05 1.2419891698544389e-05 9.631220564582149e-06 1.9904557646087013e-05 4.925040877839286e-06
ana 1.2314664302251121e-05 1.2419891698544389e-05 9.631220564582149e-06 1.9904557646087013e-05 4.925040877839286e-06
recreat 1.2314664302251121e-05 1.2419891698544389e-05 9.631220564582149e-06 9.952278823043507e-06 1.4775122633517858e-05
cypress 1.2314664302251121e-05 1.2419891698544389e-05 9.631220564582149e-06 1.492841823456526e-05 9.850081755678572e-06
maratech 1.2314664302251121e-05 1.2419891698544389e-05 9.631220564582149e-06 1.9904557646087013e-05 4.925040877839286e-06
insolv 1.2314664302251121e-05 1.2419891698544389e-05 9.631220564582149e-06 1.492841823456526e-05 9.850081755678572e-06
nusourc 1.2314664302251121e-05 1.2419891698544389e-05 9.631220564582149e-06 1.9904557646087013e-05 4.925040877839286e-06
broker' 1.2314664302251121e-05 1.2419891698544389e-05 9.631220564582149e-06 1.9904557646087013e-05 4.925040877839286e-06
rubbertech 1.2314664302251121e-05 1.2419891698544389e-05 9.631220564582149e-06 1.9904557646087013e-05 4.925040877839286e-06
icn' 1.2314664302251121e-05 1.2419891698544389e-05 9.631220564582149e-06 1.9904557646087013e-05 4.925040877839286e-06
virazol 1.2314664302251121e-05 1.2419891698544389e-05 9.631220564582149e-06 1.9904557646087013e-05 4.925040877839286e-06
aids-rel 1.2314664302251121e-05 1.2419891698544389e-05 9.631220564582149e-06 9.952278823043507e-06 1.4775122633517858e-05
agrico 1.2314664302251121e-05 1.2419891698544389e-05 9.631220564582149e-06 9.952278823043507e-06 1.4775122633517858e-05
goodi 1.2314664302251121e-05 1.2419891698544389e-05 9.631220564582149e-06 1.492841823456526e-05 9.850081755678572e-06
limbo 1.2314664302251121e-05 1.2419891698544389e-05 9.631220564582149e-06 1.9904557646087013e-05 4.925040877839286e-06
dingman 1.2314664302251121e-05 1.2419891698544389e-05 9.631220564582149e-06 1.9904557646087013e-05 4.925040877839286e-06
afp 1.2314664302251121e-05 1.2419891698544389e-05 9.631220564582149e-06 9.952278823043507e-06 1.4775122633517858e-05
pnb 1.2314664302251121e-05 1.2419891698544389e-05 9.631220564582149e-06 1.9904557646087013e-05 4.925040877839286e-06
antibodi 1.2314664302251121e-05 1.2419891698544389e-05 9.631220564582149e-06 1.492841823456526e-05 9.850081755678572e-06
burpe 1.2314664302251121e-05 1.2419891698544389e-05 9.631220564582149e-06 1.9904557646087013e-05 4.925040877839286e-06
bt 1.2314664302251121e-05 1.2419891698544389e-05 9.631220564582149e-06 9.952278823043507e-06 1.4775122633517858e-05
apd 1.2314664302251121e-05 1.2419891698544389e-05 9.631220564582149e-06 1.492841823456526e-05 9.850081755678572e-06
dtd 1.2314664302251121e-05 1.2419891698544389e-05 9.631220564582149e-06 1.9904557646087013e-05 4.925040877839286e-06
eagleslair 1.2314664302251121e-05 1.2419891698544389e-05 9.631220564582149e-06 1.9904557646087013e-05 4.925040877839286e-06
suiss 1.2314664302251121e-05 1.2419891698544389e-05 9.631220564582149e-06 1.492841823456526e-05 9.850081755678572e-06
templeton 1.2314664302251121e-05 1.2419891698544389e-05 9.631220564582149e-06 1.492841823456526e-05 9.850081755678572e-06
deterg 1.2314664302251121e-05 1.2419891698544389e-05 9.631220564582149e-06 9.952278823043507e-06 1.4775122633517858e-05
textron 1.2314664302251121e-05 1.2419891698544389e-05 9.631220564582149e-06 1.9904557646087013e-05 4.925040877839286e-06
solmec 1.2314664302251121e-05 1.2419891698544389e-05 9.631220564582149e-06 1.9904557646087013e-05 4.925040877839286e-06
natchez 1.2314664302251121e-05 1.2419891698544389e-05 9.631220564582149e-06 1.9904557646087013e-05 4.925040877839286e-06
hug 1.2314664302251121e-05 1.2419891698544389e-05 9.631220564582149e-06 9.952278823043507e-06 1.4775122633517858e-05
triumph 1.2314664302251121e-05 1.2419891698544389e-05 9.631220564582149e-06 1.9904557646087013e-05 4.925040877839286e-06
bic 1.2314664302251121e-05 1.2419891698544389e-05 9.631220564582149e-06 9.952278823043507e-06 1.4775122633517858e-05
amn 1.2314664302251121e-05 1.2419891698544389e-05 9.631220564582149e-06 9.952278823043507e-06 1.4775122633517858e-05
liang 1.2314664302251121e-05 1.2419891698544389e-05 9.631220564582149e-06 1.9904557646087013e-05 4.925040877839286e-06
koether 1.2314664302251121e-05 1.2419891698544389e-05 9.631220564582149e-06 1.9904557646087013e-05 4.925040877839286e-06
sundor 1.2314664302251121e-05 1.2419891698544389e-05 9.631220564582149e-06 1.9904557646087013e-05 4.925040877839286e-06
bmi 1.2314664302251121e-05 1.2419891698544389e-05 9.631220564582149e-06 1.492841823456526e-05 9.850081755678572e-06
acton 1.2314664302251121e-05 1.2419891698544389e-05 9.631220564582149e-06 1.9904557646087013e-05 4.925040877839286e-06
kaltenbach 1.2314664302251121e-05 1.2419891698544389e-05 9.631220564582149e-06 1.9904557646087013e-05 4.925040877839286e-06
unaffili 1.2314664302251121e-05 1.2419891698544389e-05 9.631220564582149e-06 1.492841823456526e-05 9.850081755678572e-06
savannah 1.2314664302251121e-05 1.2419891698544389e-05 9.631220564582149e-06 9.952278823043507e-06 1.4775122633517858e-05
brf 1.2314664302251121e-05 1.2419891698544389e-05 9.631220564582149e-06 9.952278823043507e-06 1.4775122633517858e-05
unidar 1.2314664302251121e-05 1.2419891698544389e-05 9.631220564582149e-06 1.9904557646087013e-05 4.925040877839286e-06
nsm 1.2314664302251121e-05 1.2419891698544389e-05 9.631220564582149e-06 9.952278823043507e-06 1.4775122633517858e-05
loudon 1.2314664302251121e-05 1.2419891698544389e-05 9.631220564582149e-06 1.9904557646087013e-05 4.925040877839286e-06
creativ 1.2314664302251121e-05 1.2419891698544389e-05 9.631220564582149e-06 9.952278823043507e-06 1.4775122633517858e-05
bug 1.2314664302251121e-05 1.2419891698544389e-05 9.631220564582149e-06 9.952278823043507e-06 1.4775122633517858e-05
chevrolet 1.2314664302251121e-05 1.2419891698544389e-05 9.631220564582149e-06 1.9904557646087013e-05 4.925040877839286e-06
celina 1.2314664302251121e-05 1.2419891698544389e-05 9.631220564582149e-06 1.9904557646087013e-05 4.925040877839286e-06
non-regul 1.2314664302251121e-05 1.2419891698544389e-05 9.631220564582149e-06 9.952278823043507e-06 1.4775122633517858e-05
feretti 1.2314664302251121e-05 1.2419891698544389e-05 9.631220564582149e-06 1.9904557646087013e-05 4.925040877839286e-06
paperboard 1.2314664302251121e-05 1.2419891698544389e-05 9.631220564582149e-06 1.9904557646087013e-05 4.925040877839286e-06
belkin 1.2314664302251121e-05 1.2419891698544389e-05 9.631220564582149e-06 1.9904557646087013e-05 4.925040877839286e-06
audienc 1.2314664302251121e-05 1.2419891698544389e-05 9.631220564582149e-06 9.952278823043507e-06 1.4775122633517858e-05
morbelli 1.2314664302251121e-05 1.2419891698544389e-05 9.631220564582149e-06 1.9904557646087013e-05 4.925040877839286e-06
republic' 1.2314664302251121e-05 1.2419891698544389e-05 9.631220564582149e-06 1.9904557646087013e-05 4.925040877839286e-06
dougherti 1.2314664302251121e-05 1.2419891698544389e-05 9.631220564582149e-06 1.9904557646087013e-05 4.925040877839286e-06
wareh 1.2314664302251121e-05 1.2419891698544389e-05 9.631220564582149e-06 1.492841823456526e-05 9.850081755678572e-06
sperri 1.2314664302251121e-05 1.2419891698544389e-05 9.631220564582149e-06 1.9904557646087013e-05 4.925040877839286e-06
toshin 1.2314664302251121e-05 1.2419891698544389e-05 9.631220564582149e-06 1.9904557646087013e-05 4.925040877839286e-06
azuma 1.2314664302251121e-05 1.2419891698544389e-05 9.631220564582149e-06 1.9904557646087013e-05 4.925040877839286e-06
derlan 1.2314664302251121e-05 1.2419891698544389e-05 9.631220564582149e-06 1.9904557646087013e-05 4.925040877839286e-06
noble 1.2314664302251121e-05 1.2419891698544389e-05 9.631220564582149e-06 1.9904557646087013e-05 4.925040877839286e-06
canamax 1.2314664302251121e-05 1.2419891698544389e-05 9.631220564582149e-06 1.9904557646087013e-05 4.925040877839286e-06
algoma 1.2314664302251121e-05 1.2419891698544389e-05 9.631220564582149e-06 1.492841823456526e-05 9.850081755678572e-06
degussa 1.2314664302251121e-05 1.2419891698544389e-05 9.631220564582149e-06 1.9904557646087013e-05 4.925040877839286e-06
olsn 1.2314664302251121e-05 1.2419891698544389e-05 9.631220564582149e-06 9.952278823043507e-06 1.4775122633517858e-05
yarn 1.2314664302251121e-05 1.2419891698544389e-05 9.631220564582149e-06 1.492841823456526e-05 9.850081755678572e-06
hoc 1.2314664302251121e-05 1.2419891698544389e-05 9.631220564582149e-06 9.952278823043507e-06 1.4775122633517858e-05
dco 1.2314664302251121e-05 1.2419891698544389e-05 9.631220564582149e-06 9.952278823043507e-06 1.4775122633517858e-05
msa 1.2314664302251121e-05 1.2419891698544389e-05 9.631220564582149e-06 9.952278823043507e-06 1.4775122633517858e-05
canton 1.2314664302251121e-05 1.2419891698544389e-05 9.631220564582149e-06 1.9904557646087013e-05 4.925040877839286e-06
stuart 1.2314664302251121e-05 1.2419891698544389e-05 9.631220564582149e-06 9.952278823043507e-06 1.4775122633517858e-05
seafood 1.2314664302251121e-05 1.2419891698544389e-05 9.631220564582149e-06 1.9904557646087013e-05 4.925040877839286e-06
ansi 1.2314664302251121e-05 1.2419891698544389e-05 9.631220564582149e-06 9.952278823043507e-06 1.4775122633517858e-05
citic 1.2314664302251121e-05 1.2419891698544389e-05 9.631220564582149e-06 1.9904557646087013e-05 4.925040877839286e-06
ft 1.2314664302251121e-05 1.2419891698544389e-05 9.631220564582149e-06 9.952278823043507e-06 1.4775122633517858e-05
mono 1.2314664302251121e-05 1.2419891698544389e-05 9.631220564582149e-06 1.9904557646087013e-05 4.925040877839286e-06
bull' 1.2314664302251121e-05 1.2419891698544389e-05 9.631220564582149e-06 1.9904557646087013e-05 4.925040877839286e-06
postech 1.2314664302251121e-05 1.2419891698544389e-05 9.631220564582149e-06 1.9904557646087013e-05 4.925040877839286e-06
altron 1.2314664302251121e-05 1.2419891698544389e-05 9.631220564582149e-06 1.492841823456526e-05 9.850081755678572e-06
fintech 1.2314664302251121e-05 1.2419891698544389e-05 9.631220564582149e-06 1.9904557646087013e-05 4.925040877839286e-06
h.c 1.2314664302251121e-05 1.2419891698544389e-05 9.631220564582149e-06 9.952278823043507e-06 1.4775122633517858e-05
hc 1.2314664302251121e-05 1.2419891698544389e-05 9.631220564582149e-06 1.9904557646087013e-05 4.925040877839286e-06
nimock 1.2314664302251121e-05 1.2419891698544389e-05 9.631220564582149e-06 1.9904557646087013e-05 4.925040877839286e-06
harper' 1.2314664302251121e-05 1.2419891698544389e-05 9.631220564582149e-06 1.9904557646087013e-05 4.925040877839286e-06
shulman 1.2314664302251121e-05 1.2419891698544389e-05 9.631220564582149e-06 1.9904557646087013e-05 4.925040877839286e-06
banist 1.2314664302251121e-05 1.2419891698544389e-05 9.631220564582149e-06 1.9904557646087013e-05 4.925040877839286e-06
sta 1.2314664302251121e-05 1.2419891698544389e-05 9.631220564582149e-06 9.952278823043507e-06 1.4775122633517858e-05
undergar 1.2314664302251121e-05 1.2419891698544389e-05 9.631220564582149e-06 4.976139411521753e-06 1.9700163511357145e-05
non-cash 1.2314664302251121e-05 1.2419891698544389e-05 9.631220564582149e-06 4.976139411521753e-06 1.9700163511357145e-05
colour 1.2314664302251121e-05 1.2419891698544389e-05 9.631220564582149e-06 4.976139411521753e-06 1.9700163511357145e-05
spi 1.2314664302251121e-05 1.2419891698544389e-05 9.631220564582149e-06 4.976139411521753e-06 1.9700163511357145e-05
lamson 1.2314664302251121e-05 1.2419891698544389e-05 9.631220564582149e-06 4.976139411521753e-06 1.9700163511357145e-05
strawbridg 1.2314664302251121e-05 1.2419891698544389e-05 9.631220564582149e-06 4.976139411521753e-06 1.9700163511357145e-05
abn' 1.2314664302251121e-05 1.2419891698544389e-05 9.631220564582149e-06 4.976139411521753e-06 1.9700163511357145e-05
dhr 1.2314664302251121e-05 1.2419891698544389e-05 9.631220564582149e-06 4.976139411521753e-06 1.9700163511357145e-05
november' 1.2314664302251121e-05 1.2419891698544389e-05 9.631220564582149e-06 4.976139411521753e-06 1.9700163511357145e-05
widdrington 1.2314664302251121e-05 1.2419891698544389e-05 9.631220564582149e-06 4.976139411521753e-06 1.9700163511357145e-05
labatt' 1.2314664302251121e-05 1.2419891698544389e-05 9.631220564582149e-06 4.976139411521753e-06 1.9700163511357145e-05
children' 1.2314664302251121e-05 1.2419891698544389e-05 9.631220564582149e-06 4.976139411521753e-06 1.9700163511357145e-05
reev 1.2314664302251121e-05 1.2419891698544389e-05 9.631220564582149e-06 4.976139411521753e-06 1.9700163511357145e-05
tultex 1.2314664302251121e-05 1.2419891698544389e-05 9.631220564582149e-06 4.976139411521753e-06 1.9700163511357145e-05
ttx 1.2314664302251121e-05 1.2419891698544389e-05 9.631220564582149e-06 4.976139411521753e-06 1.9700163511357145e-05
to-fit 1.2314664302251121e-05 1.2419891698544389e-05 9.631220564582149e-06 4.976139411521753e-06 1.9700163511357145e-05
pom 1.2314664302251121e-05 1.2419891698544389e-05 9.631220564582149e-06 4.976139411521753e-06 1.9700163511357145e-05
potomac 1.2314664302251121e-05 1.2419891698544389e-05 9.631220564582149e-06 4.976139411521753e-06 1.9700163511357145e-05
telco 1.2314664302251121e-05 1.2419891698544389e-05 9.631220564582149e-06 4.976139411521753e-06 1.9700163511357145e-05
cardin 1.2314664302251121e-05 1.2419891698544389e-05 9.631220564582149e-06 4.976139411521753e-06 1.9700163511357145e-05
pansoph 1.2314664302251121e-05 1.2419891698544389e-05 9.631220564582149e-06 4.976139411521753e-06 1.9700163511357145e-05
petri 1.2314664302251121e-05 1.2419891698544389e-05 9.631220564582149e-06 4.976139411521753e-06 1.9700163511357145e-05
pst 1.2314664302251121e-05 1.2419891698544389e-05 9.631220564582149e-06 4.976139411521753e-06 1.9700163511357145e-05
sdc 1.2314664302251121e-05 1.2419891698544389e-05 9.631220564582149e-06 4.976139411521753e-06 1.9700163511357145e-05
stafford 1.2314664302251121e-05 1.2419891698544389e-05 9.631220564582149e-06 4.976139411521753e-06 1.9700163511357145e-05
uniforc 1.2314664302251121e-05 1.2419891698544389e-05 9.631220564582149e-06 4.976139411521753e-06 1.9700163511357145e-05
vtr 1.2314664302251121e-05 1.2419891698544389e-05 9.631220564582149e-06 4.976139411521753e-06 1.9700163511357145e-05
sptn 1.2314664302251121e-05 1.2419891698544389e-05 9.631220564582149e-06 4.976139411521753e-06 1.9700163511357145e-05
poy 1.2314664302251121e-05 1.2419891698544389e-05 9.631220564582149e-06 4.976139411521753e-06 1.9700163511357145e-05
kingsport 1.2314664302251121e-05 1.2419891698544389e-05 9.631220564582149e-06 4.976139411521753e-06 1.9700163511357145e-05
amvestor 1.2314664302251121e-05 1.2419891698544389e-05 9.631220564582149e-06 4.976139411521753e-06 1.9700163511357145e-05
georgia-pacif 1.2314664302251121e-05 1.2419891698544389e-05 9.631220564582149e-06 4.976139411521753e-06 1.9700163511357145e-05
mcclain 1.2314664302251121e-05 1.2419891698544389e-05 9.631220564582149e-06 4.976139411521753e-06 1.9700163511357145e-05
alloytek 1.2314664302251121e-05 1.2419891698544389e-05 9.631220564582149e-06 4.976139411521753e-06 1.9700163511357145e-05
stch.l 1.2314664302251121e-05 1.2419891698544389e-05 9.631220564582149e-06 4.976139411521753e-06 1.9700163511357145e-05
nonaccru 1.2314664302251121e-05 1.2419891698544389e-05 9.631220564582149e-06 4.976139411521753e-06 1.9700163511357145e-05
dime 1.2314664302251121e-05 1.2419891698544389e-05 9.631220564582149e-06 4.976139411521753e-06 1.9700163511357145e-05
holli 1.2314664302251121e-05 1.2419891698544389e-05 9.631220564582149e-06 4.976139411521753e-06 1.9700163511357145e-05
micron 1.2314664302251121e-05 1.2419891698544389e-05 9.631220564582149e-06 4.976139411521753e-06 1.9700163511357145e-05
chatwal 1.2314664302251121e-05 1.2419891698544389e-05 9.631220564582149e-06 4.976139411521753e-06 1.9700163511357145e-05
